name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	wb.region	ind.region
R2M7	21.7943	-19.8295	57.909674329391	-999	R2M	R	depth	18.9695	-8.41926	59.208	Right Cerebral White Matter	precentral
R2M8	24.0574	-20.7486	61.6482152772947	-999	R2M	R	depth	19.9935	-7.5908	63.2371	Right Cerebral White Matter	precentral
R2M9	24.0847	-20.9979	66.1673318455886	-999	R2M	R	depth	19.9996	-6.54213	67.228	Right PrG precentral gyrus	precentral
R2M10	23.6203	-19.4012	71.4757563903879	-999	R2M	R	depth	20.2217	-4.54983	70.981	Right PrG precentral gyrus	precentral
R2S1	9.94819	-29.9217	47.0670296731688	-999	R2S	R	depth	11.7698	-22.595	47.2611	Right MPrG precentral gyrus medial segment	paracentral
R2S2	10.4664	-29.6787	49.6842083676637	-999	R2S	R	depth	11.7738	-21.8958	49.9218	Right Cerebral White Matter	paracentral
R2S3	12.0683	-30.722	55.6080888972386	-999	R2S	R	depth	11.5654	-21.441	55.4813	Right Cerebral White Matter	paracentral
R2S4	13.3186	-31.382	58.424295804144	-999	R2S	R	depth	11.5693	-20.7417	58.1421	Right Cerebral White Matter	paracentral
R2S5	14.3952	-33.4451	61.351006786914	-999	R2S	R	depth	11.3569	-20.986	61.0409	Right Cerebral White Matter	postcentral
R2S6	17.522	-35.8292	66.9835076621555	-999	R2S	R	depth	11.3648	-19.5876	66.3623	Right PoG postcentral gyrus	postcentral
R2S7	17.4004	-36.8866	71.7790879623771	-999	R2S	R	depth	11.1544	-19.4823	70.5915	Right Cerebral White Matter	postcentral
R2S8	17.4914	-35.3984	76.2620366126866	-999	R2S	R	depth	12.6877	-18.7641	74.6395	Right PoG postcentral gyrus	postcentral
R2S9	15.8703	-33.8846	80.4407631386496	-999	R2S	R	depth	12.4774	-18.6589	78.8687	Right PoG postcentral gyrus	postcentral
R2S10	14.2719	-30.4301	84.1754903019843	-999	R2S	R	depth	12.4833	-17.6101	82.8601	n/a	postcentral
