name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	ind.region
RFB8	9.29744	25.691	59.8792413187641	-999	RFB	R	strip	17.1987	27.0674	57.7319	superiorfrontal
RFC1	69.4415	-17.0965	16.9048952578601	-999	RFC	R	strip	69.1853	-14.3215	16.5167	postcentral
RFC2	67.5611	-11.7896	25.1290817758371	-999	RFC	R	strip	67.989	-9.3905	24.8727	postcentral
RFC3	66.2374	-7.47351	31.2695253632822	-999	RFC	R	strip	64.1452	-3.7419	32.8103	postcentral
RFC4	60.6114	-4.97367	39.5929906471618	-999	RFC	R	strip	59.8134	1.36363	40.8228	precentral
RFC5	54.6774	-1.38433	48.7398426886853	-999	RFC	R	strip	52.5677	4.4831	48.0413	precentral
RFC6	41.6573	3.59586	58.8138718122691	-999	RFC	R	strip	43.9635	7.92851	52.6592	caudalmiddlefrontal
RFC7	31.9728	4.79608	62.9524088370271	-999	RFC	R	strip	34.0098	10.8184	55.3547	caudalmiddlefrontal
RFC8	21.846	8.37548	69.5961044377366	-999	RFC	R	strip	23.5385	13.6556	58.012	superiorfrontal
RFD1	56.5383	-53.2142	49.630094700629	-999	RFD	R	strip	58.0104	-46.3595	46.1186	inferiorparietal
RFD2	55.6277	-43.9962	54.4906408824262	-999	RFD	R	strip	54.7286	-37.7221	51.0425	supramarginal
RFD3	52.4651	-36.4963	56.5634701558664	-999	RFD	R	strip	51.4259	-29.4757	56.5316	supramarginal
RFD4	47.7267	-28.4961	61.4738858868548	-999	RFD	R	strip	46.7348	-20.4128	59.3068	postcentral
RFD5	41.7203	-20.8751	67.2912498315642	-999	RFD	R	strip	40.5926	-11.7069	61.0631	precentral
RFD6	37.3532	-10.9692	66.4062250135838	-999	RFD	R	strip	34.582	-3.69005	62.0292	precentral
RFD7	30.3408	-6.42194	68.655517054569	-999	RFD	R	strip	28.1763	4.46634	61.4883	caudalmiddlefrontal
RFD8	22.005	3.30007	71.5374025185756	-999	RFD	R	strip	21.1305	12.3778	62.3776	superiorfrontal
RFE1	27.6849	-60.4195	69.682766029596	-999	RFE	R	strip	29.5563	-60.7416	59.5298	superiorparietal
RFE2	30.8997	-52.3233	70.3441853665058	-999	RFE	R	strip	28.285	-50.9126	64.3808	superiorparietal
RFE3	30.7692	-43.8645	72.426706518946	-999	RFE	R	strip	28.2521	-41.3761	67.5014	superiorparietal
RFE4	34.6909	-35.1218	72.2440862638236	-999	RFE	R	strip	27.1542	-31.4543	70.4317	superiorparietal
RFE5	23.7257	-27.2834	76.2174425948438	-999	RFE	R	strip	24.2011	-20.8682	70.1581	postcentral
RFE6	24.0814	-21.0637	76.3562056978179	-999	RFE	R	strip	21.4604	-11.5612	68.7558	precentral
RFE7	17.4101	-11.1933	77.4435916633561	-999	RFE	R	strip	18.9347	-1.37927	64.3027	superiorfrontal
RFE8	10.4611	-2.45064	76.2977163429356	-999	RFE	R	strip	15.6765	7.87507	62.8619	superiorfrontal
RAIH1	0.649073	-0.526912	23.2012706316968	-999	RAIH	R	strip	2.61691	2.59272	22.0604	n/a
RAIH2	-3.6283	5.20166	30.2902471806272	-999	RAIH	L	strip	1.23833	8.31233	31.6586	caudalanteriorcingulate
RAIH3	-0.296838	6.36301	37.9558912327188	-999	RAIH	L	strip	1.13723	12.3676	40.318	superiorfrontal
RAIH4	-0.850352	10.1414	52.6656239112136	-999	RAIH	L	strip	2.01145	17.5091	48.8275	superiorfrontal
RAIH5	0.444282	11.1816	66.1742756651142	-999	RAIH	R	strip	6.62854	21.0572	58.0589	superiorfrontal
RAIH6	1.35692	13.7146	69.1161756531732	-999	RAIH	R	strip	11.9156	24.3599	65.9732	superiorfrontal
RPIH1	36.3799	-19.9821	69.5710838561295	-999	RPIH	R	strip	36.1888	-10.7494	62.3367	precentral
RPIH2	28.9445	-12.8913	71.4226765571774	-999	RPIH	R	strip	27.6499	-3.97677	63.3375	precentral
RPIH3	18.4315	-10.5721	77.2117522200036	-999	RPIH	R	strip	18.9376	0.774806	62.3808	superiorfrontal
RPIH4	8.87223	-3.43098	75.8023524694028	-999	RPIH	R	strip	9.56696	7.04452	61.4977	superiorfrontal
RPIH5	2.13581	8.39345	72.4880623359311	-999	RPIH	R	strip	7.46382	16.3705	64.4647	superiorfrontal
RPIH6	7.92482	15.1509	69.6545062763034	-999	RPIH	R	strip	11.9156	24.3599	65.9732	superiorfrontal
LOF1	-10.3322	66.3667	-19.4984641035138	-999	LOF	L	strip	-8.31014	64.0239	-15.1535	lateralorbitofrontal
LOF2	-22.112	62.0482	-17.9889796037569	-999	LOF	L	strip	-19.1796	62.9222	-15.8847	rostralmiddlefrontal
LOF3	-31.2679	57.5346	-19.5732859141098	-999	LOF	L	strip	-29.9293	59.8569	-16.1936	rostralmiddlefrontal
LOF4	-41.2656	58.1676	-14.1888858034037	-999	LOF	L	strip	-39.7183	54.4388	-13.7383	rostralmiddlefrontal
LOF5	-49.5916	49.4801	-14.1980572692523	-999	LOF	L	strip	-45.6836	46.8362	-10.9236	parstriangularis
LOF6	-55.547	38.3507	-11.8376688489519	-999	LOF	L	strip	-49.7012	39.245	-6.62751	parstriangularis
LOF7	-59.8757	27.3494	-4.38307422341853	-999	LOF	L	strip	-52.534	29.3044	-1.73377	parstriangularis
LOF8	-62.4394	19.5606	2.95203891307624	-999	LOF	L	strip	-55.0106	20.6159	4.26759	parstriangularis
LFA1	-4.08161	61.8023	21.2302061917403	-999	LFA	L	strip	-2.21592	63.4427	19.8738	superiorfrontal
LFA2	-11.8367	63.1298	29.6767865557174	-999	LFA	L	strip	-8.97989	60.8689	26.9831	superiorfrontal
LFA3	-24.5972	56.6509	30.009316835052	-999	LFA	L	strip	-18.8886	57.4229	29.1926	rostralmiddlefrontal
LFA4	-30.6139	49.4682	35.1812204169269	-999	LFA	L	strip	-28.0076	51.7695	30.5383	rostralmiddlefrontal
LFA5	-39.3832	41.5179	37.1205353863247	-999	LFA	L	strip	-37.3092	44.9765	29.2481	rostralmiddlefrontal
LFA6	-47.9699	35.4422	31.6736133251046	-999	LFA	L	strip	-44.2565	37.4067	25.966	rostralmiddlefrontal
LFA7	-55.785	26.1211	25.6256759127255	-999	LFA	L	strip	-48.3317	29.1126	20.7299	parsopercularis
LFA8	-62.3168	19.567	20.0737881690178	-999	LFA	L	strip	-52.4277	20.4274	16.0589	parsopercularis
LFB1	-11.4666	69.5015	-10.7117975621342	-999	LFB	L	strip	-8.78567	66.6692	-12.6907	frontalpole
LFB2	-9.65699	71.0692	-0.458691538089468	-999	LFB	L	strip	-9.68247	66.6544	-4.02493	frontalpole
LFB3	-5.27964	68.6431	11.2082636497884	-999	LFB	L	strip	-9.52603	65.0197	6.83205	superiorfrontal
LFB4	-7.62637	65.0208	22.4736362820673	-999	LFB	L	strip	-9.1064	62.0097	16.174	superiorfrontal
LFB5	-12.5011	61.0316	32.3226651054652	-999	LFB	L	strip	-9.85354	59.5837	26.2294	superiorfrontal
LFB6	-15.3507	53.4922	41.6957579179709	-999	LFB	L	strip	-9.15266	53.4322	35.3474	superiorfrontal
LFB7	-12.7862	44.9211	49.5663146667677	-999	LFB	L	strip	-9.30453	46.3867	43.1465	superiorfrontal
LFB8	-7.86444	36.3941	58.1833861620058	-999	LFB	L	strip	-8.25972	38.2668	50.3454	superiorfrontal
LFC1	-51.3231	41.1379	-18.2639717575591	-999	LFC	L	strip	-46.7939	40.4515	-15.3651	parsorbitalis
LFC2	-54.3621	42.5994	-9.48925823573137	-999	LFC	L	strip	-50.0423	43.3666	-6.64789	parstriangularis
LFC3	-54.7498	45.1707	0.853482915524653	-999	LFC	L	strip	-49.0303	44.762	3.24619	parstriangularis
LFC4	-51.1157	47.0934	12.0597821080349	-999	LFC	L	strip	-45.6847	45.0105	12.1386	rostralmiddlefrontal
LFC5	-46.5161	42.8933	25.403704142831	-999	LFC	L	strip	-40.6966	43.9458	21.4859	rostralmiddlefrontal
LFC6	-39.1223	39.1366	39.3389567777124	-999	LFC	L	strip	-36.1961	42.3379	30.9082	rostralmiddlefrontal
LFC7	-32.9915	36.4685	45.8215534172243	-999	LFC	L	strip	-30.4064	40.3383	38.1483	rostralmiddlefrontal
LFC8	-27.7692	32.4368	49.2332246647539	-999	LFC	L	strip	-22.914	36.0443	46.07	superiorfrontal
LFD1	-69.5913	-7.16215	14.5000012508342	-999	LFD	L	strip	-66.7131	-7.10609	18.9531	postcentral
LFD2	-66.9857	-3.11111	22.8893747528694	-999	LFD	L	strip	-63.6161	-2.05226	26.2608	postcentral
LFD3	-63.9289	4.04935	30.0618835331026	-999	LFD	L	strip	-60.5998	3.5915	33.9071	precentral
LFD4	-56.3075	9.81016	41.7467440550753	-999	LFD	L	strip	-54.9657	9.00796	41.8583	precentral
LFD5	-48.3442	11.1267	50.0203594328339	-999	LFD	L	strip	-47.4647	13.1044	47.8925	caudalmiddlefrontal
LFD6	-40.1328	17.5222	53.7833147210954	-999	LFD	L	strip	-38.2076	16.9611	52.2345	caudalmiddlefrontal
LFD7	-34.124	18.7417	58.5824751784693	-999	LFD	L	strip	-27.5923	18.5638	55.2994	caudalmiddlefrontal
LFD8	-27.2664	18.7841	60.6731144107302	-999	LFD	L	strip	-18.6405	21.0887	58.4744	caudalmiddlefrontal
LFE1	-49.6409	-48.1985	55.9907716966952	-999	LFE	L	strip	-51.5713	-45.1414	53.4166	supramarginal
LFE2	-45.3901	-46.3376	60.7474723516838	-999	LFE	L	strip	-47.4752	-36.4563	58.0876	superiorparietal
LFE3	-43.5833	-42.2301	64.6308793588517	-999	LFE	L	strip	-43.3074	-27.4795	61.7416	postcentral
LFE4	-40.2566	-33.3077	67.4343468164391	-999	LFE	L	strip	-38.3888	-19.338	63.7403	postcentral
LFE5	-36.5137	-19.0241	68.927529733259	-999	LFE	L	strip	-32.9915	-9.77205	64.9856	precentral
LFE6	-31.206	-5.74823	68.8337251200923	-999	LFE	L	strip	-27.0258	-0.25284	65.8175	superiorfrontal
LFE7	-21.7083	5.18386	71.2440889258168	-999	LFE	L	strip	-20.1986	7.35062	64.7687	superiorfrontal
LFE8	-21.7122	12.3127	65.2079294747891	-999	LFE	L	strip	-12.8837	15.4972	63.6451	superiorfrontal
LAIH1	-0.392947	18.7443	7.22059012637356	-999	LAIH	L	strip	5.44903	19.8561	10.3053	n/a
LAIH2	-0.13801	18.4087	18.9322238253081	-999	LAIH	L	strip	1.28515	20.7462	20.241	caudalanteriorcingulate
LAIH3	-0.994981	18.6768	31.4102488495362	-999	LAIH	L	strip	0.226809	21.9523	30.4069	caudalanteriorcingulate
LAIH4	-0.750241	13.8776	41.4768005879974	-999	LAIH	L	strip	-0.801587	22.668	40.6862	superiorfrontal
LAIH5	-1.72975	18.0403	53.053456584904	-999	LAIH	L	strip	-1.85992	23.874	50.8521	superiorfrontal
LAIH6	-3.15964	18.343	64.0973522083626	-999	LAIH	L	strip	-5.92216	24.5655	59.8841	superiorfrontal
LPIH1	-0.129636	-17.0221	33.395227048776	-999	LPIH	L	strip	-0.0780052	-11.0519	29.1817	posteriorcingulate
LPIH2	-1.38334	-9.85037	39.2227062866047	-999	LPIH	L	strip	0.748191	-3.65683	36.2213	posteriorcingulate
LPIH3	0.0986964	-2.19384	46.2577475819338	-999	LPIH	R	strip	-0.466036	3.03712	43.2206	superiorfrontal
LPIH4	0.149872	0.847143	56.2987999476554	-999	LPIH	R	strip	-1.72206	8.94892	51.35	superiorfrontal
LPIH5	-2.73735	9.59969	66.2517437317545	-999	LPIH	L	strip	-4.10305	16.2269	59.0629	superiorfrontal
LPIH6	-18.1584	17.0955	63.4623406174072	-999	LPIH	L	strip	-6.45414	23.0144	66.889	superiorfrontal
